timestamp,reconstruction_error,actual_fault,predicted_fault
1392,0.5158089606963662,0,1
1393,0.5184134936561642,0,1
1394,0.5242999376320256,0,1
1395,0.5252663475731282,0,1
1396,0.5252006058428401,0,1
1397,0.5310611548023176,0,1
1398,0.5374789209740091,0,1
1399,0.5423769966561308,0,1
1400,0.549618070779945,0,1
1401,0.5523048204915196,0,1
1402,0.5481806814762475,0,1
1403,0.5447750306201432,0,1
1404,0.5332998679839759,0,1
1405,0.5248858533009888,0,1
1406,0.508869228632823,0,1
1407,0.4951081248844886,0,1
1408,0.4875426135253667,0,1
1409,0.4722742962918594,0,0
1410,0.4645073886430063,0,0
1411,0.4514566153702857,0,0
1412,0.4433746513824741,0,0
1413,0.4364928965977626,0,0
1414,0.4148694730260606,0,0
1415,0.407591981224705,0,0
1416,0.4027351065337625,0,0
1417,0.39968888079428005,0,0
1418,0.4022939958547593,0,0
1419,0.3915731460726596,0,0
1420,0.3837720678241736,0,0
1421,0.37629370651107164,0,0
1422,0.3629162819187354,0,0
1423,0.35987473232962686,0,0
1424,0.35613190925735666,0,0
1425,0.36011201785908864,0,0
1426,0.35970771417420394,0,0
1427,0.3644200914362462,0,0
1428,0.36939521778988876,0,0
1429,0.37423741263614485,0,0
1430,0.3793016198919431,0,0
1431,0.37388306934440896,0,0
1432,0.3767167953391764,0,0
1433,0.3790061371339601,0,0
1434,0.3848142497098685,0,0
1435,0.38843232785519616,0,0
1436,0.40108764566516125,0,0
1437,0.4136380355143178,0,0
1438,0.42722501674894114,0,0
1439,0.43932130938439534,0,0
1440,0.44570296814235916,0,0
1441,0.4565785321576595,0,0
1442,0.4621031981877151,0,0
1443,0.4621560080527769,0,0
1444,0.4578543072142751,0,0
1445,0.45821384529448406,0,0
1446,0.4621859884721509,0,0
1447,0.46052057618243525,0,0
1448,0.46255407002220883,0,0
1449,0.46239220030035144,0,0
1450,0.46361664653696116,0,0
1451,0.4665418851766733,0,0
1452,0.472126045007906,0,0
1453,0.47285735042177746,0,0
1454,0.4720312439836873,0,0
1455,0.4704693418203648,0,0
1456,0.46787331812281624,0,0
1457,0.4658334816575892,0,0
1458,0.46289365394093507,0,0
1459,0.4658833360489321,0,0
1460,0.45991811722335785,0,0
1461,0.4593296195089558,0,0
1462,0.4599999038125891,1,0
1463,0.47141708156589435,0,0
1464,0.47296403021367955,0,0
1465,0.470508076377566,0,0
1466,0.4709827583293817,0,0
1467,0.4695546956657449,0,0
1468,0.467816879774425,0,0
1469,0.4593857373033213,0,0
1470,0.4553511231065439,0,0
1471,0.45050033728344224,0,0
1472,0.4458376254447919,0,0
1473,0.44462324893570127,0,0
1474,0.44335727122469465,0,0
1475,0.4464581281039477,0,0
1476,0.442902657138316,0,0
1477,0.44544855808790623,0,0
1478,0.44494954034372425,0,0
1479,0.4475660163050835,0,0
1480,0.4478272208307157,0,0
1481,0.44743057425408833,0,0
1482,0.4354573051137194,0,0
1483,0.4263141839427371,0,0
1484,0.4208445217511599,0,0
1485,0.4162365086142886,0,0
1486,0.4214464862819246,0,0
1487,0.41870270014597044,0,0
1488,0.4151977158175632,0,0
1489,0.4126037043706566,0,0
1490,0.40883498263940227,0,0
1491,0.4049766816542109,0,0
1492,0.40827669007519274,0,0
1493,0.395748528336199,0,0
1494,0.39534380864612484,0,0
1495,0.3946180557895448,0,0
1496,0.3892451950880171,0,0
1497,0.38634467351963203,0,0
1498,0.38462745871423165,0,0
1499,0.38100692439154443,0,0
1500,0.37814472506865754,0,0
1501,0.3751865983722052,0,0
1502,0.3729192217345261,0,0
1503,0.3760679991628282,0,0
1504,0.37383486157242,0,0
1505,0.3731412337085834,0,0
1506,0.3850929169471288,0,0
1507,0.39029247088578933,0,0
1508,0.3968896553874611,0,0
1509,0.4002189464632676,0,0
1510,0.40443406088310146,0,0
1511,0.4120717351247355,0,0
1512,0.4150226212614585,0,0
1513,0.41163202338746696,0,0
1514,0.4093452644738043,0,0
1515,0.4043266104793799,0,0
1516,0.39641011490962186,0,0
1517,0.3956347801716152,0,0
1518,0.396975035500557,0,0
1519,0.3998272553830666,0,0
1520,0.4057887734447845,0,0
1521,0.41058662669782997,0,0
1522,0.41239200610268584,0,0
1523,0.4096128877451107,0,0
1524,0.4115154373176821,0,0
1525,0.412691598550206,0,0
1526,0.4128056763615658,0,0
1527,0.4125575831894586,0,0
1528,0.40739570113108925,0,0
1529,0.40894443942846387,0,0
1530,0.40649328304295174,0,0
1531,0.409642840417279,0,0
1532,0.41152181516310554,0,0
1533,0.4136537364928617,0,0
1534,0.4193259174699139,0,0
1535,0.41809123491699385,0,0
1536,0.4098384457553025,0,0
1537,0.40515642798076823,0,0
1538,0.40235549437867796,0,0
1539,0.40201343347993834,0,0
1540,0.4076812324898213,0,0
1541,0.4007792528335376,0,0
1542,0.40391256480627363,0,0
1543,0.402518727040848,0,0
1544,0.4046780062645675,0,0
1545,0.40808704614730484,1,0
1546,0.44194395610682186,0,0
1547,0.4407707701288155,0,0
1548,0.43924622725184886,0,0
1549,0.4386151931634055,0,0
1550,0.43885201012578573,0,0
1551,0.44469749565717587,0,0
1552,0.4476197087095083,0,0
1553,0.4534770661097089,0,0
1554,0.45294603049353965,0,0
1555,0.45154715140295554,0,0
1556,0.45194149044648385,0,0
1557,0.45293373063428555,0,0
1558,0.4513243303055333,0,0
1559,0.4496105581868201,0,0
1560,0.451210584235605,0,0
1561,0.44562825753723917,0,0
1562,0.44396399178413387,0,0
1563,0.4412555619634932,0,0
1564,0.43705747699887654,0,0
1565,0.4476005965056042,0,0
1566,0.4470992909731465,0,0
1567,0.4552793642808946,0,0
1568,0.4595421529895974,0,0
1569,0.4548415056651984,0,0
1570,0.45263054718575246,0,0
1571,0.4579536471545174,0,0
1572,0.4525870141193111,0,0
1573,0.44987005625039084,0,0
1574,0.4490396614123194,0,0
1575,0.45160800276237123,0,0
1576,0.43204786188273986,0,0
1577,0.4338660286689172,0,0
1578,0.4344445318651757,0,0
1579,0.43394085176707564,0,0
1580,0.43287743738426554,0,0
1581,0.42854769406954785,0,0
1582,0.42866682649468735,1,0
1583,0.44195879304080454,0,0
1584,0.45254416784239687,0,0
1585,0.45966484055778,0,0
1586,0.4615384769015302,0,0
1587,0.4599644508240011,0,0
1588,0.45849252658922823,0,0
1589,0.458730150809938,0,0
1590,0.4519916285656495,0,0
1591,0.457042498139421,0,0
1592,0.46215304701291643,0,0
1593,0.45726941153030104,0,0
1594,0.45772410866346297,0,0
1595,0.4548283432523188,0,0
1596,0.46270477006202854,0,0
1597,0.45961356222420136,0,0
1598,0.45666329961336305,0,0
1599,0.46452591259171283,0,0
1600,0.4611553160887674,0,0
1601,0.4557972428848464,0,0
1602,0.4525482283760929,0,0
1603,0.4506001204623459,0,0
1604,0.4428729186794204,0,0
1605,0.4352537762775374,0,0
1606,0.42228032980773905,0,0
1607,0.4120607218284456,0,0
1608,0.40920265896474267,0,0
1609,0.41240839100234505,0,0
1610,0.4084258839966716,0,0
1611,0.40853781087664914,0,0
1612,0.40813395030245636,0,0
1613,0.3912254519811019,0,0
1614,0.39031169443188757,0,0
1615,0.3927701667426963,0,0
1616,0.3929254076054627,0,0
1617,0.39224981834476325,0,0
1618,0.3921344783817926,0,0
1619,0.38777250315239487,0,0
1620,0.38991992493997374,0,0
1621,0.3843679491957747,0,0
1622,0.37942481058434074,1,0
1623,0.3963513995033056,1,0
1624,0.42610150396566365,0,0
1625,0.43400397423857284,0,0
1626,0.4297076471465331,0,0
1627,0.4288060081683614,0,0
1628,0.42612926876095036,1,0
1629,0.4556728897591404,0,0
1630,0.4514104017893545,0,0
1631,0.4452799565609496,0,0
1632,0.44339481332676045,1,0
1633,0.475766559569958,1,0
1634,0.5127676070933873,0,1
1635,0.5157850735879818,0,1
1636,0.5295470386708327,1,1
1637,0.568777996384695,0,1
1638,0.5638783960373505,0,1
1639,0.5587177904336856,0,1
1640,0.5573150420345933,0,1
1641,0.5498330616767475,0,1
1642,0.5394799059259681,0,1
1643,0.5210802935230816,0,1
1644,0.5101581123609569,0,1
1645,0.50178051681755,0,1
1646,0.5017033686580274,0,1
1647,0.5056603285110338,0,1
1648,0.512798900112611,0,1
1649,0.5175987040375353,0,1
1650,0.5282791187687509,0,1
1651,0.5381485630797163,0,1
1652,0.5397303054428466,0,1
1653,0.5278746763595302,0,1
1654,0.5116574883126302,0,1
1655,0.5056806896875503,0,1
1656,0.5013650807585457,0,1
1657,0.5069771966766149,0,1
1658,0.5124273278050182,0,1
1659,0.5068403548725807,0,1
1660,0.5131532697599365,0,1
1661,0.5238867463905122,0,1
1662,0.5285280432202508,0,1
1663,0.5106841820649423,0,1
1664,0.4867791752020677,0,1
1665,0.4767977304915239,0,0
1666,0.46611524141832555,0,0
1667,0.4463893938536163,0,0
1668,0.44521117437311336,0,0
1669,0.44170374809234936,0,0
1670,0.43887525737788385,0,0
1671,0.43323215063928744,0,0
1672,0.4348069825619616,0,0
1673,0.44200090590837166,0,0
1674,0.4466916752568218,0,0
1675,0.4496858025309022,0,0
1676,0.45453387346616597,0,0
1677,0.45492240527800293,0,0
1678,0.4529996654015308,0,0
1679,0.4501417138956008,0,0
1680,0.4391237941680568,0,0
1681,0.4326629164187104,0,0
1682,0.4270242143961386,0,0
1683,0.42216124153033363,0,0
1684,0.42199855123615626,0,0
1685,0.42311211716557184,0,0
1686,0.426081365668856,0,0
1687,0.4312143075899539,0,0
1688,0.43206993334069055,0,0
1689,0.43459440821676104,0,0
1690,0.4428416032238836,0,0
1691,0.4470834583937825,0,0
1692,0.4510478321038276,0,0
1693,0.45028570887349173,0,0
1694,0.45722678519357446,0,0
1695,0.45876761549432243,0,0
1696,0.45252350468759156,0,0
1697,0.4457556232247268,0,0
1698,0.43695142319178315,0,0
1699,0.4354221418936281,0,0
1700,0.4342317602323028,0,0
1701,0.44056467950455114,0,0
1702,0.45418574474370377,0,0
1703,0.4587591214383919,0,0
1704,0.46136734527051687,0,0
1705,0.4700905750241597,0,0
1706,0.4742492977170765,0,0
1707,0.47852812761094327,0,0
1708,0.47275852367100857,0,0
1709,0.46425108345408633,0,0
1710,0.46349277770454056,0,0
1711,0.45888532310991575,0,0
1712,0.4605807515624891,0,0
1713,0.45812470113247233,0,0
1714,0.45498677695248174,0,0
1715,0.45721294713667127,0,0
1716,0.46079827618986263,0,0
1717,0.4603535062474056,0,0
1718,0.45881276474530663,0,0
1719,0.45414206181692673,0,0
1720,0.44272632335523154,0,0
1721,0.43748571125067504,0,0
1722,0.4284495435379239,0,0
1723,0.42878579358559954,0,0
1724,0.42366849211402624,0,0
1725,0.41908577435471833,0,0
1726,0.4197932336546086,0,0
1727,0.4160093091867307,1,0
1728,0.45119359058397907,0,0
1729,0.4523507440596982,0,0
1730,0.4563625768979076,0,0
1731,0.4577909226062851,0,0
1732,0.4455024281305062,0,0
1733,0.4459009114806287,1,0
1734,0.45398518605143884,0,0
1735,0.45048936386810584,0,0
1736,0.4482646839134558,0,0
1737,0.4426817880214165,0,0
1738,0.44504310483312537,0,0
1739,0.4487898914862841,0,0
1740,0.4478872589320851,0,0
1741,0.44630801275638243,0,0
1742,0.44793060229408393,0,0
1743,0.44772668476242555,0,0
1744,0.45262662541229837,0,0
1745,0.45221689405372817,0,0
1746,0.450489540973534,0,0
1747,0.44942924192287825,0,0
1748,0.45061743178647207,0,0
1749,0.44175786916332566,0,0
1750,0.4393720646070247,0,0
1751,0.43225159533076035,0,0
1752,0.4295435654307473,0,0
1753,0.4185659364583154,0,0
1754,0.4151129069145131,0,0
1755,0.41147890516688573,0,0
1756,0.41522786325414474,0,0
1757,0.4187966320940322,0,0
1758,0.38914261079265133,0,0
1759,0.3940869487910007,0,0
1760,0.3997629520477921,0,0
1761,0.39594462822040505,0,0
1762,0.39761176102167206,0,0
1763,0.39406988376127455,0,0
1764,0.3729231061009081,0,0
1765,0.37627909957487493,0,0
1766,0.3762666324633029,0,0
1767,0.3840609954280019,0,0
1768,0.3899965926360426,0,0
1769,0.39366846181964027,0,0
1770,0.3991550396798466,0,0
1771,0.39811163303544134,0,0
1772,0.40299892280649635,0,0
1773,0.4092781500951209,0,0
1774,0.4078353010444189,0,0
1775,0.4091697543621074,0,0
1776,0.4099350339206724,0,0
1777,0.41531344505990453,0,0
1778,0.41723300017126985,0,0
1779,0.4214017201869372,0,0
1780,0.4289490655034875,0,0
1781,0.43077915156100793,0,0
1782,0.43674282903074557,0,0
1783,0.43997262126962733,0,0
1784,0.4406118876619871,0,0
1785,0.43719821230188527,0,0
1786,0.4282094167646329,0,0
1787,0.4232023404532011,0,0
1788,0.4165703594351463,0,0
1789,0.40783399637601453,0,0
1790,0.40090000460079184,0,0
1791,0.40117601161639266,1,0
1792,0.42183836322814594,0,0
1793,0.42554909087265963,0,0
1794,0.4289790490795828,0,0
1795,0.42949912798537443,0,0
1796,0.43426351982190314,0,0
1797,0.4370933228281272,0,0
1798,0.43968177056847657,0,0
1799,0.4457041024994196,1,0
1800,0.4673478261736932,0,0
1801,0.47732791649086925,0,0
1802,0.4845556056583237,0,1
1803,0.48958489315998865,0,1
1804,0.4937205470270749,0,1
1805,0.5000672195842524,0,1
1806,0.5026623415676534,0,1
1807,0.5053238683324827,0,1
1808,0.5116958072211172,0,1
1809,0.5140456355890265,0,1
1810,0.5146969047726796,0,1
1811,0.5158916940393581,0,1
1812,0.5135308091230886,0,1
1813,0.5103847862320272,0,1
1814,0.5072589696396717,0,1
1815,0.5012836770800247,0,1
1816,0.500802998787137,0,1
1817,0.4977725621729247,0,1
1818,0.4997094755713839,0,1
1819,0.5097088682510432,0,1
1820,0.50917734807535,0,1
1821,0.5099731808398699,0,1
1822,0.48804084685559307,0,1
1823,0.4889924727581694,0,1
1824,0.4961180306733154,0,1
1825,0.49401933241720164,0,1
1826,0.4870007282302093,0,1
1827,0.4820535659078785,0,0
1828,0.47634633587200326,0,0
1829,0.4744421916559012,0,0
1830,0.4492479192888363,0,0
1831,0.4504226117224568,0,0
1832,0.44479304398563785,0,0
1833,0.4437531696302754,0,0
1834,0.45475726443979875,0,0
1835,0.47522375981850495,0,0
1836,0.4891112284115038,0,1
1837,0.49242442232606987,0,1
1838,0.4998551866257058,0,1
1839,0.5010550514758993,0,1
1840,0.5082332930272526,0,1
1841,0.5131813012195285,0,1
1842,0.5023180142809047,0,1
1843,0.4950889151767269,0,1
1844,0.4843066809004321,0,1
1845,0.48267393877390075,0,0
1846,0.47607927470903966,0,0
1847,0.467767889848789,0,0
1848,0.4624965716536417,0,0
1849,0.44055338900621976,0,0
1850,0.4331564185007747,0,0
1851,0.4249732968032607,0,0
1852,0.4182156686975726,0,0
1853,0.41643212775694644,0,0
1854,0.41080161829684403,0,0
1855,0.41693027055800225,0,0
1856,0.4262265696829867,0,0
1857,0.42116958635341273,0,0
1858,0.4158354382445961,0,0
1859,0.41716913518244725,0,0
1860,0.41549465865257174,0,0
1861,0.41061757594695786,0,0
1862,0.40829042271944593,0,0
1863,0.4136326569607876,0,0
1864,0.4256781984708466,0,0
1865,0.4262133451493229,0,0
1866,0.43545394774960416,0,0
1867,0.44844594690480455,0,0
1868,0.45426793308474533,0,0
1869,0.4577282031316276,0,0
1870,0.4440206908881218,0,0
1871,0.43005620208433326,0,0
1872,0.4213470053067103,0,0
1873,0.4119242528394008,0,0
1874,0.4055311168398221,0,0
1875,0.3992164090198187,0,0
1876,0.3960284449853979,0,0
1877,0.3978234248343807,0,0
1878,0.4014648509238694,0,0
1879,0.40935730549354576,0,0
1880,0.41012910434188016,0,0
1881,0.4107478818068589,0,0
1882,0.4114420019866708,0,0
1883,0.41478572866091123,0,0
1884,0.4198046640808172,0,0
1885,0.4178710547773557,0,0
1886,0.4107455042692588,0,0
1887,0.40692013835455787,0,0
1888,0.40473299415674874,0,0
1889,0.40368602773612017,0,0
1890,0.39858264144299216,0,0
1891,0.3899223915676688,0,0
1892,0.38497389508878016,0,0
1893,0.3821295306476498,0,0
1894,0.37825612508448514,0,0
1895,0.3729430367212279,0,0
1896,0.3758049063589196,0,0
1897,0.37286377920895347,0,0
1898,0.37668814990829735,0,0
1899,0.3798753859002035,0,0
1900,0.3814008512679375,0,0
1901,0.38130977680037925,0,0
1902,0.3807298386535576,0,0
1903,0.3768405900044694,0,0
1904,0.37617907208333173,0,0
1905,0.37839206274858345,0,0
1906,0.3835580017095165,0,0
1907,0.38556337974918214,0,0
1908,0.38855775395700815,0,0
1909,0.41070459082590804,0,0
1910,0.42906743707863376,0,0
1911,0.4375366770567285,0,0
1912,0.44777851204758995,0,0
1913,0.4566029948427468,0,0
1914,0.46238073676228547,0,0
1915,0.4650570957552258,0,0
1916,0.4634229446183607,0,0
1917,0.458445374492058,0,0
1918,0.4598998490702325,0,0
1919,0.4514227195157596,0,0
1920,0.4449402548104976,0,0
1921,0.448029074152743,0,0
1922,0.4471766114827866,0,0
1923,0.4519232610356666,0,0
1924,0.45474553948087904,0,0
1925,0.4548226549527319,0,0
1926,0.44982313591907036,0,0
1927,0.45162752856077937,0,0
1928,0.4503973111687448,0,0
1929,0.44812465027351284,0,0
1930,0.4455923096498616,0,0
1931,0.44607487940521,0,0
1932,0.44687997773608396,0,0
1933,0.4479335983591086,0,0
1934,0.4526178801273169,0,0
1935,0.4609614845718706,0,0
1936,0.4630261717594941,0,0
1937,0.4721393586196353,0,0
1938,0.47831217889553707,0,0
1939,0.4640765649733187,0,0
1940,0.45542691640889393,0,0
1941,0.44753741590790663,0,0
1942,0.43057634992217836,0,0
1943,0.41859121162200047,1,0
1944,0.44206847761313744,0,0
1945,0.444670644075323,0,0
1946,0.44941979530508125,0,0
1947,0.45352555127346744,0,0
1948,0.4533756233245256,0,0
1949,0.45797307423663736,0,0
1950,0.4603022359768878,0,0
1951,0.4669594198332074,0,0
1952,0.46733497565410687,0,0
1953,0.4644882059423261,0,0
1954,0.4589151227685098,0,0
1955,0.45730099719559203,0,0
1956,0.45804835984895703,0,0
1957,0.45520111602209024,0,0
1958,0.45923596779514103,0,0
1959,0.46720246785692116,0,0
1960,0.47199149280836294,0,0
1961,0.48393323353929235,0,1
1962,0.4876269234737434,0,1
1963,0.48964913105006874,0,1
1964,0.49739264861177956,0,1
1965,0.49734110513527197,0,1
1966,0.4960147328005193,0,1
1967,0.49157477570499,0,1
1968,0.48529519552407197,0,1
